"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000185201",284.125184677608,-1.01555279347306,0.450400193303609,-2.25477876913008,0.0241472185495299,0.494130825693947
"ENSG00000185885",599.705739432202,-0.968517171862521,0.47774638453226,-2.02726216925902,0.0426356082027289,0.555974871426104
"ENSG00000184363",4.80759035351244,-1.50695724343582,0.636292844885521,-2.36833913118566,0.0178681490023886,0.461038536705169
"ENSG00000078902",1527.11827258349,-0.213349492853454,0.100444920999711,-2.12404460803019,0.0336664136519901,0.537037965762308
"ENSG00000117984",2814.51021439903,-0.29526650359216,0.141662800408016,-2.08429102588495,0.0371337031508974,0.54775076139243
"ENSG00000130600",221.629796015303,0.977645958894253,0.449649143944825,2.17424178842475,0.0296869815644579,0.521978547011006
"ENSG00000167244",432.297037706893,-1.56516457853017,0.707554148898401,-2.21207745155194,0.0269613138263747,0.506213077598268
"ENSG00000180176",125.317867730018,-1.26105633962963,0.529828949647204,-2.38011973575495,0.0173070134307787,0.456109795131183
"ENSG00000269821",6426.87371928839,0.503113555273907,0.20842818820952,2.41384603299511,0.0157851311267879,0.437629176128686
"ENSG00000232268",6.18611182551771,0.528817792208966,0.225636838379619,2.34366779824873,0.0190951707028134,0.469350872646652
"ENSG00000196565",5.25861276111091,-0.734509285310744,0.3098451753103,-2.37056873509538,0.0177607411962593,0.459862533149446
"ENSG00000110148",11.3472526496195,2.38914261746053,0.511513326160973,4.67073387000805,3.00125566283582e-06,0.00506135870001679
"ENSG00000132275",902.201435822012,0.160675630707678,0.0758254122323295,2.11902086618886,0.0340887035639218,0.539555597534501
"ENSG00000247271",127.225924668986,-0.308368287615204,0.140442234676773,-2.19569482303462,0.0281137939665803,0.513434849911456
"ENSG00000187079",9067.87762691269,-0.201907226360214,0.0927093281882894,-2.17785232948887,0.0294170325261605,0.519551458371486
"ENSG00000240454",15.7054049999061,0.441546473678711,0.15274142074951,2.89081030876902,0.00384249974908656,0.268974982436059
"ENSG00000200685",12.2157811059904,0.355689279831954,0.161992724132795,2.19571145393157,0.0281126028219269,0.513434849911456
"ENSG00000255040",12.1053029545151,0.59748153504618,0.284307420040588,2.10153338580078,0.0355941704788914,0.543931198010637
"ENSG00000011405",5077.43491190462,0.126937729886364,0.0556068149031116,2.28277289586785,0.0224437493103206,0.489545111538664
"ENSG00000070081",2102.70391236373,-0.168358528717735,0.0756086991486686,-2.22670844245968,0.0259667658309387,0.50311971079136
"ENSG00000129158",346.843780116273,0.251265614418254,0.0898082898645396,2.79779978883068,0.00514519947404757,0.297105289629367
"ENSG00000166788",396.170294988291,0.299530357816667,0.0914690760735107,3.27466254907773,0.00105788258342648,0.159338364201868
"ENSG00000177054",757.35149029303,0.25929763084511,0.111851719179029,2.31822660168577,0.0204370090162965,0.472481216811777
"ENSG00000109851",88.0294757672703,2.72309260354092,0.72274867606104,3.76768950775766,0.000164765453882354,0.0690390458169018
"ENSG00000185238",783.92370605287,0.267524201981474,0.132634508242609,2.0170030071822,0.0436951994937243,0.562497700103115
"ENSG00000255372",9.44003674306684,0.833448724339187,0.352993484457255,2.36108812495691,0.0182214000417239,0.462904210522345
"ENSG00000255323",2.60574187432693,1.20884197569565,0.465958170847848,2.59431436408994,0.00947797811963405,0.370412520121267
"ENSG00000134343",25.8108526889119,-0.791343725821016,0.297648647435106,-2.65865050165749,0.00784543012762282,0.352038531367691
"ENSG00000148942",73.8101168906733,-1.95931411321964,0.576468704148687,-3.39882130481497,0.00067676918069269,0.12391225942279
"ENSG00000176971",412.794160900917,-0.924758771470736,0.418076160288124,-2.21193853969914,0.0269709118628483,0.506213077598268
"ENSG00000205213",3636.6416356345,-0.306093930373144,0.143963211229918,-2.12619548951498,0.0334869855208187,0.535519537448003
"ENSG00000242353",5.78185775887637,0.972913186236826,0.460434146748079,2.11303438962607,0.0345978245476278,0.541722753262946
"ENSG00000066382",475.545040982403,1.18599147760362,0.44177807195309,2.68458656709778,0.00726195744703677,0.34134634195369
"ENSG00000255480",15.5328976244504,1.56245035016927,0.465288644848866,3.35802381482313,0.000785018494783681,0.138016249097105
"ENSG00000254489",12.099408502832,1.12331790781446,0.419597486839325,2.67713211600957,0.00742553482896564,0.343014208408739
"ENSG00000148950",475.247477272562,0.132127852424011,0.0631797565498131,2.09130043607934,0.0365011407615003,0.546506762785422
"ENSG00000203504",24.3461325320018,0.676075410785039,0.225140705940444,3.00290170967075,0.00267418784760699,0.226014455870193
"ENSG00000176148",708.244024490538,0.203233098563709,0.0969493372818761,2.0962814626862,0.0360572301705261,0.544838818184814
"ENSG00000213713",223.876430340333,0.280769110263475,0.102010257667903,2.75236154365502,0.00591671598167395,0.322976698082202
"ENSG00000176102",1336.56390327788,0.148212139622009,0.0575154187233483,2.57691142500267,0.00996874918368565,0.375881227141506
"ENSG00000110422",5388.36015413737,-0.155654228544885,0.0615504605389248,-2.52888812174604,0.0114424494863421,0.387441455826033
"ENSG00000085063",1886.70072557532,-0.317758017919678,0.12288711926653,-2.58577155861625,0.00971613020339162,0.374828983450552
"ENSG00000121691",760.066343703173,0.878954338708146,0.329702532546307,2.66590108337944,0.00767822811018863,0.347848562435215
"ENSG00000149089",867.59408024304,0.261111519954681,0.101577621129244,2.57056147852146,0.010153380342425,0.379141381131547
"ENSG00000255004",18.8458330247087,0.76152557878126,0.353830959721968,2.15222992182382,0.0313792500800902,0.526799816263707
"ENSG00000215380",8.45663475310102,0.713862089042803,0.355009994499877,2.01082251233085,0.0443442073548867,0.566892837093055
"ENSG00000261355",376.644918741772,0.275264378419854,0.126775809610616,2.1712689452768,0.0299108483434308,0.522211113977151
"ENSG00000186082",4.22524765128228,1.16846856281565,0.423573943326655,2.7585940571291,0.00580505968863722,0.320368289895465
"ENSG00000254919",14.903921519276,1.20743295510023,0.45606715782839,2.64748937601546,0.00810919077035456,0.356173482044955
"ENSG00000254672",48.9223130797342,0.369281833047718,0.169476174287747,2.1789601671131,0.0293346274321429,0.519551458371486
"ENSG00000241228",14.383805382822,0.514402493779151,0.25485543054762,2.01840899632325,0.0435486832216293,0.561340262497171
"ENSG00000166199",335.078445535328,0.349235037918098,0.154427993502098,2.26147494374686,0.0237298625617293,0.494110892110431
"ENSG00000213693",72.7119492299324,0.33773906009031,0.165291175643383,2.04329758546206,0.0410229884811766,0.551483916545416
"ENSG00000244926",63.8931267697822,0.412690651906914,0.156357863244787,2.63939813030588,0.00830533799483266,0.357574247968555
"ENSG00000254409",17.1201986155529,0.441042095212133,0.222288961252973,1.9840935542913,0.0472454115638066,0.578654176213769
"ENSG00000175274",672.498726590665,0.746408204001244,0.24683687712265,3.02389259134228,0.00249545017516154,0.219331464875741
"ENSG00000110492",1994.56191333763,-0.392318963431462,0.19982506631001,-1.96331206427734,0.0496099244821504,0.586812366242339
"ENSG00000255197",7.62706925923919,-0.603301188863836,0.269276671716388,-2.24045100163469,0.0250616583917669,0.497436905129836
"ENSG00000110536",182.103210082525,-0.491585959244132,0.135334654853908,-3.63237309597302,0.000280826692475306,0.0898343451735521
"ENSG00000165923",17.5054188732497,-1.64130147322437,0.378190949442101,-4.33987507010832,1.42563742252682e-05,0.0120052243093614
"ENSG00000109991",220.984115092365,1.17339712638339,0.529136831561206,2.21756841783497,0.0265842732676444,0.504539487010216
"ENSG00000266018",4.4600197017769,1.65057922732759,0.621828301772427,2.65439707813696,0.00794502725893153,0.35322314252949
"ENSG00000256733",4.43932817636316,1.26795254488045,0.448509184290204,2.82703808370628,0.00469807402239192,0.289974485821908
"ENSG00000110448",52.9387605977042,0.380553352349788,0.185941405779002,2.04663050037434,0.0406943778030897,0.550453744315203
"ENSG00000167992",242.257479498175,0.502081374324779,0.171026001952701,2.93570199029522,0.00332793866285681,0.246898192568554
"ENSG00000149485",4764.9828632796,0.207552049387461,0.0925528484416547,2.24252470758155,0.0249274802859518,0.497436905129836
"ENSG00000124942",17168.6865727577,-0.549428527492907,0.245164413906681,-2.2410614931335,0.0250220920501288,0.497436905129836
"ENSG00000250659",8.37451383532932,-0.972883711281542,0.310888517847768,-3.12936520787793,0.00175184426284852,0.19372856647349
"ENSG00000177363",82.3839841670987,-0.752237391671576,0.336630352410293,-2.234609524321,0.0254429950160757,0.499623169457593
"ENSG00000168004",13.3072288397414,-1.97415172039867,0.566885278920172,-3.48245367062471,0.000496841183828953,0.116299321554828
"ENSG00000133328",6.43344818515147,-0.895606415300386,0.376055854197409,-2.3815781759649,0.0172386313386031,0.455866028731949
"ENSG00000176485",1031.51316178034,-0.517400035518798,0.182084409763291,-2.84153946068977,0.00448962953933334,0.285040393337087
"ENSG00000184743",1243.52536530235,-0.617167532984292,0.189493264291006,-3.25693652116575,0.00112621615820838,0.159840501156605
"ENSG00000167771",659.790149989552,0.587001855187998,0.253917115296036,2.31178530247411,0.0207895177660905,0.47576011810861
"ENSG00000256481",16.1862241077569,0.517669214805686,0.204965031769244,2.52564649851344,0.0115485620507077,0.388427296710404
"ENSG00000126500",256.981147922992,0.495962086878776,0.227200987300563,2.18292223450011,0.029041537329536,0.517967015306788
"ENSG00000110011",452.873657953907,-0.200800484293684,0.0876248700635038,-2.29159237723444,0.0219291757603691,0.48433034808536
"ENSG00000238763",9.36613120427627,0.520105081710245,0.254802876505727,2.04120569140653,0.0412303862482353,0.551707145048194
"ENSG00000174791",177.445851711007,-0.78220716652339,0.264689881632005,-2.95518348378304,0.00312483148580961,0.243020413874767
"ENSG00000174684",2717.96832037835,-0.302699885779228,0.093993821045563,-3.22042324072022,0.00128001465984997,0.165678150994429
"ENSG00000174576",83.1055116315017,-0.846244130138043,0.293704597355669,-2.88127641772411,0.00396068123574594,0.270887663984681
"ENSG00000248643",103.9801766525,0.206894815741871,0.085748888911652,2.41279879387169,0.0158305559583454,0.437629176128686
"ENSG00000239553",7.51005131674027,0.630000624275076,0.244999533835246,2.57143601219556,0.0101277729173294,0.379141381131547
"ENSG00000173156",7.53699688651717,-1.64942430634112,0.457746767267897,-3.60335544516426,0.00031413548352247,0.0943992993413482
"ENSG00000238892",9.23199456467836,0.490588743143671,0.192991711639414,2.54201975295337,0.0110213944675572,0.385619988940363
"ENSG00000172830",67.4153953192899,-0.819825055603558,0.302761019283312,-2.7078289587749,0.00677249158176597,0.334130946030075
"ENSG00000251637",20.3405336565625,0.610717429230604,0.300723094075703,2.03082982737888,0.0422722601712019,0.555627989633367
"ENSG00000255329",27.9242345699718,0.389462093910644,0.172912993201731,2.25235875395596,0.0242996100164788,0.494130825693947
